,spend,response,media_channel
103,2923.736253052788,1.0360943550542465,tv_ad
104,3028.6876905332665,1.1339983546936114,tv_ad
105,4870.278414185857,3.6826781996529308,tv_ad
106,7002.208991401375,8.24370013472208,tv_ad
107,6673.7981096746935,7.466095466241825,tv_ad
108,5958.715412865538,5.850143638677433,tv_ad
109,3446.4161715079435,1.5747364519015004,tv_ad
110,2505.273574275425,0.6958573655858848,tv_ad
111,2867.896526430867,0.9860817934732342,tv_ad
112,3610.310006635492,1.770087686347596,tv_ad
113,7011.675070324321,8.266369911304642,tv_ad
114,6690.883343840702,7.506085596541368,tv_ad
115,8500.296225051396,11.922952809900305,tv_ad
116,6159.033520818064,6.290235435144882,tv_ad
117,3659.0345807734593,1.8306017482414148,tv_ad
118,5977.472604883173,5.8908852556287465,tv_ad
119,6641.250408233473,7.390067373605103,tv_ad
120,5507.601340883975,4.902267924755513,tv_ad
121,4980.086534302538,3.8818037898959816,tv_ad
122,6288.764929397027,6.580838934375197,tv_ad
123,3827.2669940030682,2.0480949756061904,tv_ad
124,5541.77432136824,4.971796975526202,tv_ad
125,7610.612145700249,9.722435477356317,tv_ad
126,4923.704120737933,3.7789591620052527,tv_ad
127,3542.771642442605,1.6880539077376184,tv_ad
128,3717.861699454782,1.905147899875127,tv_ad
129,2855.3045045237895,0.9750023092824998,tv_ad
130,2586.787554922069,0.7559423872374312,tv_ad
131,4657.094381747569,3.3100987856432025,tv_ad
132,3707.169367141138,1.8914778283550904,tv_ad
133,6454.374170519184,6.95766547950984,tv_ad
134,4126.346017183336,2.4672008751153673,tv_ad
135,6810.4359452213475,7.787407916504203,tv_ad
136,3629.490523648349,1.7937760157022062,tv_ad
137,3542.405237846352,1.6876147189922222,tv_ad
138,5780.599014048254,5.46835729609406,tv_ad
139,4083.1640626769013,2.404149338233548,tv_ad
140,4261.248782314329,2.6696239260763823,tv_ad
141,5592.829185143907,5.076400599892402,tv_ad
142,2516.0649929777187,0.7036427152560681,tv_ad
143,3679.769314384871,1.8566917039255124,tv_ad
144,5351.1979202467855,4.589159422607939,tv_ad
145,6162.383140226761,6.29768533119228,tv_ad
146,4003.7316853608318,2.2903945757298287,tv_ad
147,3007.2392030375167,1.1135743155493885,tv_ad
148,4524.659000822769,3.088242993150313,tv_ad
149,4091.445695320106,2.416175734714846,tv_ad
150,5274.77250416485,4.439302234082476,tv_ad
151,5469.573804028034,4.825361147758586,tv_ad
152,4423.911488502612,2.924530215778741,tv_ad
153,4140.5889855769765,2.4881837724066447,tv_ad
154,2463.13090967815,0.6659454927471155,tv_ad
155,3885.8718137698243,2.1269629007472237,tv_ad
156,5419.432970410402,4.724715219162717,tv_ad
157,4290.582742160797,2.7147236849144916,tv_ad
158,3584.206990672991,1.7381278442057528,tv_ad
159,4386.333108866633,2.8646017208372907,tv_ad
160,4103.226993504744,2.4333382109827526,tv_ad
161,5825.320548612073,5.5633311662735645,tv_ad
162,6878.303375639891,7.948214324165968,tv_ad
163,3437.664016917327,1.5646603455499646,tv_ad
164,6544.469393235721,7.165229923566742,tv_ad
165,5757.042710493248,5.418576788008758,tv_ad
166,5221.010160122416,4.335155425425894,tv_ad
167,6772.844649224356,7.698675784121307,tv_ad
168,3395.543672741025,1.5166733247114594,tv_ad
169,3627.664375243401,1.7915132368863815,tv_ad
170,3071.7716471826116,1.1756720064949546,tv_ad
171,2273.5932110571744,0.5409687642245721,tv_ad
172,2314.9152604172905,0.5668972367584574,tv_ad
173,5234.806455421838,4.361779855292494,tv_ad
174,4306.9947121934465,2.740124097089936,tv_ad
175,6981.116786549563,8.193234846764181,tv_ad
176,4713.397103060437,3.4066679908032005,tv_ad
177,3643.105222905389,1.8106953691220182,tv_ad
178,2967.540653783694,1.076336018572372,tv_ad
179,8809.47939121104,12.68543273406191,tv_ad
180,6202.251554788214,6.3865772910020855,tv_ad
181,3728.917203019539,1.919338603225144,tv_ad
182,3206.116808482043,1.3111905588154866,tv_ad
183,5032.1720103311045,3.977923615824157,tv_ad
184,5298.3422743491265,4.485293848579359,tv_ad
185,7001.653363354517,8.242369898153624,tv_ad
186,5277.394272735876,4.444408104730052,tv_ad
187,3402.008923728245,1.5239847605017263,tv_ad
188,2954.897955439221,1.0646303613403985,tv_ad
189,2535.8066922530716,0.7180184193257305,tv_ad
190,2610.8808926456786,0.774268272789081,tv_ad
191,3566.6088300152046,1.7167620312799752,tv_ad
192,4663.158391538009,3.3204356542427838,tv_ad
193,3179.4064774907974,1.283573440988326,tv_ad
194,4197.592289552944,2.5730826982539323,tv_ad
195,3916.2001299125905,2.1684039377887925,tv_ad
196,3185.0963470292263,1.2894284138920205,tv_ad
197,3265.965046995302,1.3742870961279647,tv_ad
198,4889.797633556496,3.717721746102161,tv_ad
199,3945.9872116955485,2.209520212715946,tv_ad
200,2713.5146653655984,0.8552547695333014,tv_ad
201,3404.480758155843,1.5267853187882943,tv_ad
202,3297.5133725723144,1.408225615363917,tv_ad
203,4276.984870329061,2.6937696645663594,tv_ad
204,2894.8928197017112,1.0100813182110011,tv_ad
205,2053.4058193698474,0.41488810680554356,tv_ad
206,3170.4902419890855,1.2744290241128235,tv_ad
207,3425.4915255782935,1.5507065234076047,tv_ad
208,4777.817948595268,3.5187828335552243,tv_ad
209,8454.009952511204,11.808461315736366,tv_ad
210,5387.894017639592,4.661856125127239,tv_ad
211,5997.63343708548,5.934786008626592,tv_ad
212,5137.289653152075,4.175109584998687,tv_ad
213,4918.471597577588,3.7694788388928293,tv_ad
214,5518.301110472903,4.923995609910222,tv_ad
215,6940.527581684968,8.096308390735581,tv_ad
216,3480.3322538013017,1.6141240723791794,tv_ad
217,4493.818244014646,3.0376588972153646,tv_ad
218,4095.672324531689,2.4223256173953494,tv_ad
219,3263.500507136064,1.3716555527725849,tv_ad
220,7591.570258012976,9.675625158973956,tv_ad
221,3950.252235713817,2.2154409819072356,tv_ad
222,3640.8500445929294,1.8078867801647862,tv_ad
223,2103.7644294277925,0.44195518336795797,tv_ad
224,3907.3287501951504,2.1562378266363096,tv_ad
225,5589.623130395966,5.069806519902456,tv_ad
226,5252.3761461990425,4.395787781445316,tv_ad
227,3697.1320931080845,1.878694004219993,tv_ad
228,3651.3067387439773,1.8209296426455446,tv_ad
229,3317.0601542430677,1.4294883310307216,tv_ad
230,3955.9658026016477,2.223385812667183,tv_ad
231,5512.458170386992,4.912125741542528,tv_ad
232,4496.562099423986,3.0421426000819793,tv_ad
233,3663.366155364469,1.8360353761248769,tv_ad
234,3887.0023109961658,2.128499971549094,tv_ad
235,5345.329524720506,4.577578177102251,tv_ad
236,2740.1925720318304,0.8770853503970175,tv_ad
237,3931.1061656801835,2.1889279961450008,tv_ad
238,4282.8810081485535,2.7028453370290015,tv_ad
239,4747.521878061896,3.4658427558537612,tv_ad
240,3994.601376196075,2.2775047600071594,tv_ad
241,3203.2269344052856,1.3081864222892818,tv_ad
242,4425.574148827802,2.927196084936418,tv_ad
243,4986.603774166256,3.893772649463013,tv_ad
244,3412.292095251643,1.5356543960156146,tv_ad
245,3384.165143947528,1.5038533911763199,tv_ad
246,3428.4454023633743,1.554086255731514,tv_ad
247,3934.048186077962,2.1929910054046564,tv_ad
248,5317.382557330688,4.522593902976297,tv_ad
249,3379.234546635529,1.4983171438870633,tv_ad
250,3634.3279541140873,1.7997776455748566,tv_ad
251,6607.457120398105,7.311347434974388,tv_ad
252,5146.118137755098,4.191862609318246,tv_ad
253,6407.047911654686,6.849339918877622,tv_ad
254,3198.36853310742,1.303144761127597,tv_ad
255,3662.5255148341566,1.834980168217374,tv_ad
256,5735.037432128169,5.372228787012423,tv_ad
257,3865.987395967335,2.1000242604270642,tv_ad
258,3800.281323543818,2.0123165351810473,tv_ad
259,4138.926896127339,2.4857304119878876,tv_ad
260,3851.76247549398,2.0808656465708144,tv_ad
261,3372.184053474727,1.490420504747684,tv_ad
262,1296.1720767212946,0.12415815256029206,tv_ad
263,1932.8708961482992,0.35425434843071174,tv_ad
264,3879.895652956124,2.1188473246736397,tv_ad
265,3700.8597440618023,1.8834361580965993,tv_ad
266,4950.915002087018,3.828435915515127,tv_ad
267,3189.8389257727067,1.2943202143998593,tv_ad
268,3910.859403249384,2.161075355532844,tv_ad
269,4765.5629045935475,3.4973224067003597,tv_ad
270,6000.30763040971,5.940617671194335,tv_ad
271,3751.638220974439,1.9486826643925508,tv_ad
272,5916.357621923728,5.758508807644434,tv_ad
273,3711.8232385139936,1.8974211857861736,tv_ad
274,3689.9246994860523,1.8695435523627437,tv_ad
275,5525.634211732876,4.938909013091113,tv_ad
276,4172.228067318262,2.535124327879541,tv_ad
277,3721.8284859664595,1.9102330309980546,tv_ad
278,4861.373518020568,3.66674200603394,tv_ad
279,3962.140404847172,2.2319886757260714,tv_ad
280,5362.199231861514,4.6109034683534205,tv_ad
281,7950.161539672072,10.560473026502196,tv_ad
282,5970.616057542014,5.875980947602224,tv_ad
283,2886.4661914816606,1.0025540533029702,tv_ad
284,6527.083639584737,7.12504211823949,tv_ad
285,3329.337083600517,1.4429349747051083,tv_ad
286,3714.722391074538,1.9011287609224372,tv_ad
287,6362.477009143206,6.7477824462020815,tv_ad
288,3950.2301190272,2.2154102575121697,tv_ad
289,4152.7980901234005,2.5062437169247573,tv_ad
290,3609.965749836217,1.7696641021686264,tv_ad
291,5006.872036090336,3.931101792541461,tv_ad
292,5500.149458755641,4.887158504507623,tv_ad
293,4711.3752683381745,3.403177202138101,tv_ad
294,4316.8085298250635,2.755370054592856,tv_ad
295,4332.647447572646,2.7800664906842667,tv_ad
296,4855.708774076217,3.6566210837700006,tv_ad
297,4845.824492288885,3.638992468490118,tv_ad
298,5429.432063290031,4.744716565180584,tv_ad
299,3251.916044937322,1.35932436536476,tv_ad
300,3268.540522840948,1.377040145293029,tv_ad
301,3029.0912377262366,1.134384679185206,tv_ad
302,4224.62504462046,2.6138577863842927,tv_ad
303,6649.512249768898,7.409346890695044,tv_ad
304,3980.8421006074896,2.258152473928547,tv_ad
305,5269.004139804789,4.428077214332028,tv_ad
306,5668.105910539712,5.232188764352916,tv_ad
307,4082.724777860578,2.4035122938424496,tv_ad
308,5831.284859392881,5.576043061349713,tv_ad
309,5050.054881852412,4.011169121927535,tv_ad
310,5003.256823658037,3.9244316584457906,tv_ad
311,7047.0352518956215,8.35116587650298,tv_ad
312,5770.660369540363,5.447333595053298,tv_ad
313,5036.402894307326,3.9857779122771326,tv_ad
314,4579.829675309107,3.179754818267654,tv_ad
315,3828.1354204210766,2.0492520005054446,tv_ad
316,8497.276105403856,11.915484445941917,tv_ad
317,6593.29271731074,7.278419283262818,tv_ad
318,4132.0981459177765,2.4756638724758875,tv_ad
319,3135.7885929026274,1.2391940417380658,tv_ad
320,4771.016957158417,3.5068656238061178,tv_ad
321,5927.08385552141,5.7816647685173495,tv_ad
322,4646.459555070845,3.2920078408214972,tv_ad
323,6362.502350769404,6.747840059181445,tv_ad
324,4122.786863248499,2.4619718974126226,tv_ad
325,3519.629589559355,1.6604389286770538,tv_ad
326,5626.256642819537,5.145353240033006,tv_ad
327,3090.396891410671,1.1939556791252217,tv_ad
328,3090.7530770920957,1.194306911521703,tv_ad
329,3870.904187948351,2.106668244529931,tv_ad
330,4652.54995892647,3.3023624089049965,tv_ad
331,6002.825222847909,5.94610965115011,tv_ad
332,5612.555761216567,5.117047568248272,tv_ad
333,4124.271627705651,2.464152557879378,tv_ad
334,6767.073153018446,7.685074413139303,tv_ad
335,5736.497999960815,5.375300407321503,tv_ad
336,4604.650405956271,3.221350251639969,tv_ad
337,5003.321478917762,3.924550903653235,tv_ad
338,7646.2066440154495,9.810001978671176,tv_ad
339,4206.800061771304,2.5869343232876396,tv_ad
340,4215.405690242912,2.599914686593336,tv_ad
341,3919.0836333366306,2.172366194777058,tv_ad
342,5453.97843379212,4.79396409933347,tv_ad
343,3776.491503184988,1.981057072986432,tv_ad
344,3735.3214320662264,1.927585171698378,tv_ad
345,4479.076242449087,3.013625093075492,tv_ad
346,3939.8321159922216,2.200990443095998,tv_ad
347,3802.5015109352044,2.0152473064764886,tv_ad
348,2878.210120249114,0.9952108811713386,tv_ad
349,4180.808955622999,2.5479333425169446,tv_ad
350,4257.109157757273,2.663290436099189,tv_ad
351,4389.007267218618,2.86884583173176,tv_ad
352,5406.228008583665,4.698354526229077,tv_ad
353,4684.33430154925,3.356654040606883,tv_ad
354,7453.596438816117,9.337259723524577,tv_ad
355,5122.180172708984,4.146506176845809,tv_ad
356,3627.1082950367277,1.7908245097025195,tv_ad
357,3803.2652472014106,2.0162560126577858,tv_ad
358,6207.619363870136,6.39857636074868,tv_ad
359,6325.266111809426,6.6633466162721104,tv_ad
360,4078.696469454815,2.397674611935722,tv_ad
361,3474.691916565186,1.6075362245910367,tv_ad
362,6470.82130562212,6.995427117339358,tv_ad
363,6434.263706836353,6.9115736567559045,tv_ad
364,5141.081767009424,4.182301928823222,tv_ad
365,5287.358117876965,4.463835409965185,tv_ad
366,2426.8824621577915,0.6408404526437116,tv_ad
367,4375.701013382837,2.8477588924729065,tv_ad
368,5430.9915003517435,4.747839065392614,tv_ad
369,5320.2601348089565,4.528242460057015,tv_ad
370,4185.55255914669,2.5550285939649404,tv_ad
371,5540.186509201547,4.968557690801911,tv_ad
372,5393.7764604626,4.673553743427023,tv_ad
373,6638.431383659874,7.383492034686078,tv_ad
374,6303.938337009941,6.615098443635023,tv_ad
375,4497.821567993684,3.0442017762760245,tv_ad
376,4584.2554900518135,3.1871524861821703,tv_ad
377,6053.350995151524,6.0566986140545565,tv_ad
378,9280.898379865159,13.835556516608687,tv_ad
379,5559.513468810006,5.0080437239703235,tv_ad
380,4630.649211894257,3.2652011669533407,tv_ad
381,3197.607206446647,1.3023557212287624,tv_ad
382,2458.7767758708605,0.6628995085154544,tv_ad
383,3935.563810066851,2.195085685893224,tv_ad
384,6574.932749254159,7.235797595922818,tv_ad
385,4634.940049794791,3.2724658867816525,tv_ad
386,7356.993510580103,9.101322826484486,tv_ad
387,9620.49465758693,14.650413799240663,tv_ad
388,8104.865801529604,10.94360552593834,tv_ad
389,7423.5770553811935,9.263849534476414,tv_ad
390,5523.215226113451,4.933987495715508,tv_ad
391,6515.8567479162075,7.0991243386122616,tv_ad
392,4473.596268570402,3.0047151957007463,tv_ad
393,9127.035525513615,13.462279913735987,tv_ad
394,9486.072119618486,14.329474520710596,tv_ad
395,5667.08547445709,5.230064707520909,tv_ad
396,3041.6473101304227,1.146442771441044,tv_ad
397,5842.3442446119125,5.599642418624281,tv_ad
398,4657.652135057739,3.311048899107893,tv_ad
399,6459.719919984936,6.969932527858265,tv_ad
400,5141.379656091659,4.18286715304441,tv_ad
401,4431.484724328,2.9366827643679754,tv_ad
402,5228.618921023523,4.349830308176052,tv_ad
403,5642.5559873557495,5.179106606400312,tv_ad
404,6096.332735332288,6.151322037075235,tv_ad
405,3359.716767534045,1.4765143154595424,tv_ad
406,3384.0665704419284,1.5037425971728058,tv_ad
407,5088.733119785564,4.083497472098466,tv_ad
408,7109.494589315418,8.501371828021242,tv_ad
409,6003.567214857976,5.947728599546057,tv_ad
410,3892.520460547895,2.136011190677802,tv_ad
411,4581.377752546547,3.1823414488142547,tv_ad
412,3392.944489783074,1.5137395069160169,tv_ad
413,4432.660357452107,2.93857152074277,tv_ad
414,4883.571734820109,3.70652749390716,tv_ad
415,4579.363599879385,3.178976269077027,tv_ad
416,5963.094160911485,5.8596456107613974,tv_ad
417,3232.7444198581506,1.3390555548359624,tv_ad
418,7601.2425336277865,9.699399211421566,tv_ad
419,8006.567709548768,10.700113562784455,tv_ad
420,9754.846875666573,14.968885149647152,tv_ad
421,6820.796419500411,7.811906150594508,tv_ad
422,5670.901802377996,5.238010170365912,tv_ad
423,6764.177505779102,7.678252622876966,tv_ad
424,7855.171796325259,10.325518250637248,tv_ad
425,8945.464634703836,13.019043447959817,tv_ad
426,5176.984603824579,4.250666046624763,tv_ad
427,6477.854823602665,7.011593599489964,tv_ad
428,7844.70714731283,10.299653364233563,tv_ad
429,5767.344437759126,5.440325986909013,tv_ad
430,5306.066676343998,4.500410240612414,tv_ad
431,4186.348931700586,2.55622076667099,tv_ad
432,5224.805701116676,4.342473143939068,tv_ad
433,8484.816886951568,11.88467127634514,tv_ad
434,8923.227771977748,12.964579429360281,tv_ad
435,5858.577447051741,5.634348102096199,tv_ad
436,9985.498167104677,15.509817468228004,tv_ad
437,6402.631118746258,6.839255813460022,tv_ad
438,4081.6329878922916,2.4019293779431883,tv_ad
439,4756.105388679523,3.480803265547805,tv_ad
440,6399.206134163181,6.831439167755584,tv_ad
441,6661.329046215407,7.436944999708053,tv_ad
442,4262.544280011243,2.6716075728210846,tv_ad
443,5764.160824338765,5.433601191404204,tv_ad
444,6093.688212941097,6.1454858762629945,tv_ad
445,6434.514486953952,6.912147877821055,tv_ad
446,6778.814760705711,7.712751409915448,tv_ad
447,6236.620745067948,6.463530252257386,tv_ad
448,4449.082809186323,2.965018823422374,tv_ad
449,4866.850776399353,3.6765403070990432,tv_ad
450,7861.460221343086,10.341063011767316,tv_ad
451,7227.225301233819,8.785871336827759,tv_ad
452,4615.143746522794,3.2390142972326466,tv_ad
453,5201.056448294626,4.296772905123022,tv_ad
454,4069.7872969517766,2.384790100127075,tv_ad
455,3859.0306283751233,2.0906428885249766,tv_ad
456,4830.100498033633,3.6110305222728614,tv_ad
457,3320.4639552066574,1.4332093267232278,tv_ad
458,4695.703409675531,3.376176957037007,tv_ad
459,5275.830251983576,4.441361887206174,tv_ad
460,6119.5731479492615,6.2026907710351376,tv_ad
461,8073.3398026264995,10.865498377413827,tv_ad
462,6541.927321896716,7.159349908774651,tv_ad
463,7818.659870092266,10.235292752406174,tv_ad
464,5703.860010245606,5.306820797530461,tv_ad
465,6784.516461288808,7.726200057884462,tv_ad
466,5341.1261063707925,4.569290303217713,tv_ad
467,7959.417422576924,10.583381810140732,tv_ad
468,6336.872324469843,6.689647677406977,tv_ad
469,6209.775137358957,6.4033973663465655,tv_ad
470,4470.494883397952,2.999678437845603,tv_ad
471,2786.7848948656274,0.9159883512755514,tv_ad
472,4062.1211262267166,2.3737322898790154,tv_ad
473,5256.471343509709,4.403730739384193,tv_ad
474,8312.956116879492,11.459224833019714,tv_ad
475,4907.228878156941,3.7491462249452523,tv_ad
476,7545.4204404603215,9.562283073239938,tv_ad
477,5185.726090862541,4.267384343773127,tv_ad
478,10108.268928861615,15.794542959698154,tv_ad
479,9468.712599327107,14.287868637795079,tv_ad
480,6160.600655671816,6.293720543242623,tv_ad
481,5747.109979964964,5.397637657179251,tv_ad
482,4601.4234897109,3.215927617628471,tv_ad
483,5135.757242346682,4.172204669588422,tv_ad
484,4004.8278876777313,2.2919447313469674,tv_ad
485,2387.502464187887,0.6142157962433956,tv_ad
486,4696.810963485986,3.378081731775448,tv_ad
487,3115.7347061131977,1.2190890635294074,tv_ad
488,7045.697407959191,8.347954415409133,tv_ad
489,6874.152846210528,7.9383580657565735,tv_ad
490,7194.657995847501,8.707000895472685,tv_ad
491,7402.631156739104,9.212676379241032,tv_ad
492,6154.461202869581,6.2800708060648205,tv_ad
493,5994.452555739566,5.927851998505758,tv_ad
494,8167.179896984116,11.098015106981014,tv_ad
495,7723.228341474917,9.99975146185356,tv_ad
496,6005.324936152952,5.9515643729499175,tv_ad
497,4018.6676108146007,2.3115632216944735,tv_ad
498,5334.435501598339,4.556111465605826,tv_ad
499,4991.542071265026,3.9028529188862953,tv_ad
500,5105.609189604208,4.115235811972952,tv_ad
501,7240.726345706327,8.818604220681483,tv_ad
502,5001.806634965267,3.92175747183505,tv_ad
503,6113.26677075099,6.188737545730208,tv_ad
504,5786.963621510446,5.481836543300722,tv_ad
505,7086.018382591343,8.444852753089293,tv_ad
506,6953.054816384294,8.126196553596243,tv_ad
507,4157.021123903199,2.5125062559544933,tv_ad
508,6309.210747419398,6.627015742156726,tv_ad
509,6635.802488915474,7.37736156426794,tv_ad
510,7013.122796997957,8.269838136832327,tv_ad
511,7640.6456034690345,9.796315757288738,tv_ad
512,8667.873772049317,12.33679745021675,tv_ad
513,6936.982944605255,8.08785578377053,tv_ad
514,5997.47085521862,5.934431527624745,tv_ad
515,8312.365324811337,11.45776130656854,tv_ad
516,7425.054047868879,9.267459515628428,tv_ad
517,5490.2158005339425,4.867046348572886,tv_ad
518,5496.890031562121,4.880555617283377,tv_ad
519,8897.248808163567,12.900904109402058,tv_ad
520,4607.83460832059,3.226705453058594,tv_ad
521,8263.504896063121,11.336708559820108,tv_ad
522,6543.319165458604,7.162569188606458,tv_ad
523,4744.571630146683,3.4607077115324425,tv_ad
524,5202.78374233989,4.300089645439833,tv_ad
525,2460.4204580505434,0.6640483886898905,tv_ad
526,3725.201224525939,1.9145624336044762,tv_ad
527,6424.2078419880545,6.8885598636725565,tv_ad
528,5575.668283361766,5.041144206495159,tv_ad
529,5043.567376003078,3.999094053896198,tv_ad
530,9083.605043661386,13.3565143837006,tv_ad
531,4866.423431010746,3.675775389931263,tv_ad
532,4249.765621563733,2.6520739710460504,tv_ad
533,5475.6345260107555,4.837585288276022,tv_ad
534,7150.262214119376,8.599691830039935,tv_ad
535,6338.5910327067995,6.693545167305963,tv_ad
536,6609.619428970281,7.316377695296473,tv_ad
537,7213.53889488351,8.752710728497794,tv_ad
538,6300.755811723784,6.607908154458394,tv_ad
539,4921.641398699573,3.775220601802562,tv_ad
540,8223.782258190678,11.238279638436282,tv_ad
541,6940.807092534231,8.096974999977522,tv_ad
542,7493.966123719014,9.43610441039561,tv_ad
543,6346.995564242731,6.7126139633158814,tv_ad
544,4464.81185325051,2.990459864753268,tv_ad
545,4100.569521009016,2.429461391512091,tv_ad
546,5410.730895643357,4.707336669538208,tv_ad
547,5885.768086542279,5.692654842704299,tv_ad
548,8258.687324297789,11.324771640573307,tv_ad
549,6833.390491248927,7.841710504001514,tv_ad
550,6715.958207407628,7.564875395841401,tv_ad
551,6458.0436462412135,6.96608526064683,tv_ad
552,7228.868474250664,8.789854032540783,tv_ad
553,7193.004265657497,8.702999324576474,tv_ad
554,3257.1049880550463,1.3648399811939365,tv_ad
555,4264.3144657248595,2.674319270393896,tv_ad
556,5065.613268618934,4.0401939995881015,tv_ad
557,3882.4968808064827,2.122377731977502,tv_ad
558,6074.092964808282,6.10229960856742,tv_ad
559,5202.875554807465,4.300265974281712,tv_ad
560,8102.075405290038,10.936691768104847,tv_ad
561,7820.297818259252,10.239339157601098,tv_ad
562,6560.484399739152,7.20230460176814,tv_ad
563,5482.159766421488,4.850760384348397,tv_ad
564,6723.10329501111,7.581648854655162,tv_ad
